ques,skill
12913,136
26405,165
25123,141
32569,120
16098,257
19355,208
18046,74
30068,136
11104,125
28573,112
45031,201
21172,76
24961,259
26418,131
18304,142
2464,147
10753,176
36760,187
15613,245
26300,163
43449,141
6542,245
16263,241
20551,22
6846,7
2959,47
24262,48
30803,89
2322,115
34327,21
30209,71
1050,7
42102,252
35170,197
8417,33
37504,194
10220,245
10733,195
29540,165
30897,61
16478,136
28082,241
2683,45
39792,55
798,144
4941,8
4618,125
1946,236
3266,100
15726,8
25168,76
30095,76
5178,21
4793,241
45845,22
13912,155
8976,136
26896,195
41446,234
14304,197
42488,141
39009,29
43704,64
40466,11
1334,0
9213,208
31557,260
29711,141
22312,226
37912,187
19,22
38548,8
35891,32
6914,5
7232,8
1347,36
11535,112
35174,208
27323,187
10698,241
7455,247
27085,245
41681,47
37394,119
21946,245
7768,136
11785,47
21724,34
11960,195
44467,25
2315,78
2338,165
36634,141
37603,260
45994,22
19650,199
7834,174
12666,187
12539,187
26105,100
32744,161
526,7
39785,202
39197,76
11885,136
27844,195
5215,254
42401,33
33957,222
17665,21
26210,112
21257,187
22759,15
38252,141
15864,36
24711,25
33620,32
41884,8
12584,136
42843,141
34625,93
23247,187
8512,187
41632,64
13757,242
8239,41
17721,8
38527,160
4524,232
30114,71
36534,89
8451,89
20914,195
4429,165
30931,187
30390,115
31581,141
27832,182
6920,48
9951,202
9718,187
25022,29
13358,187
7281,44
19491,209
43037,5
44342,190
40357,76
16515,11
16356,187
18822,21
28326,195
27210,187
25710,160
29316,89
11544,236
18380,208
32259,7
35517,47
14407,9
7176,142
31770,120
6392,187
13617,190
36926,8
9089,36
4751,61
32325,155
11854,259
37509,119
20400,76
37391,119
8198,139
32433,234
5864,245
39601,255
13194,187
365,221
26867,195
21154,258
34276,21
13076,187
13009,232
33464,125
3213,100
42032,163
16927,155
38024,190
5775,9
29115,165
1768,48
17268,187
36169,109
24444,209
12168,44
36436,53
37696,206
29080,187
5408,216
44278,49
12316,22
8415,187
1170,63
30557,241
41002,11
29441,55
17698,136
44918,112
8942,187
34015,76
16494,161
31088,78
6722,260
40151,89
14240,193
35021,141
44652,187
42654,195
19928,70
17570,33
14983,89
41072,89
21337,195
44105,25
723,190
16177,47
12823,5
3115,260
1373,136
21475,77
21793,176
29275,173
42699,212
8276,70
14544,58
23696,89
18129,112
3391,32
27932,70
21940,176
20332,181
19654,73
35688,195
27570,131
10398,245
8177,180
26647,131
36054,201
3803,81
3775,31
6611,232
27931,55
15066,245
31025,136
3927,176
40840,183
21321,258
11483,47
38468,187
16818,61
41247,22
29748,169
38235,8
8007,78
2914,114
646,63
35621,245
30878,25
29618,148
25908,22
18902,45
29666,136
41377,251
21810,187
31205,242
3602,7
39175,8
10119,180
15529,192
35705,158
45041,106
1313,45
26315,194
2467,245
13706,242
27146,251
35278,53
40659,141
3458,81
8829,187
22589,48
20561,115
43048,56
21352,258
17889,236
36269,141
19836,183
3236,78
15373,49
42924,221
31878,165
6899,245
43845,190
9559,254
18800,190
31412,63
1288,42
26757,77
3235,31
23464,62
10165,202
15999,89
10777,259
27045,194
26851,15
5693,7
21267,38
44803,22
13853,254
15148,109
22866,155
40832,141
23774,209
42376,136
44671,141
44708,153
33330,21
44030,167
39817,121
28351,10
6941,187
31482,25
45405,197
9352,141
27221,187
6823,187
39081,182
16362,89
2507,187
40653,61
14246,241
1410,9
21920,89
24342,76
8127,209
43648,112
26768,245
11911,191
26379,70
31805,198
12541,252
19458,115
35916,206
22357,182
16653,15
31671,21
36077,93
17554,21
34330,89
25548,148
15882,36
9817,260
11112,151
15052,187
24331,8
24368,132
24317,255
29829,76
11559,71
28567,23
5537,70
33647,136
31988,197
25001,120
37543,194
39156,240
24065,21
24627,210
5608,109
12250,125
10419,47
1651,153
25081,187
10956,254
6630,236
10647,7
42532,74
9972,245
29560,262
39678,55
29767,167
17856,209
30235,241
4479,226
46066,191
44663,187
27142,208
42598,78
18425,61
26833,136
40858,78
8005,81
14415,62
18088,43
2557,10
26608,195
37882,190
45145,47
29277,89
38006,191
33568,194
15277,192
21022,15
30524,55
41700,47
212,61
2210,55
22720,139
876,100
14884,245
8358,81
3510,99
21803,135
17404,209
14764,187
8263,76
970,112
3302,193
42444,45
7966,241
838,187
31610,7
23014,15
1947,99
29635,78
11056,241
20464,208
38297,255
4046,115
30220,141
6176,7
7594,187
10525,259
466,245
22734,41
41903,206
41617,81
20796,216
43783,160
24889,81
230,245
5904,187
17669,21
40012,62
41660,64
4419,7
414,15
29303,208
4324,136
42524,112
533,76
7518,199
18845,199
4570,187
44217,171
768,115
43140,206
15839,187
41368,141
8312,151
40280,11
32586,195
28988,70
33334,191
11013,67
17459,61
27903,201
41088,139
25130,187
36143,8
42342,123
28419,241
8657,78
27393,63
23666,25
29139,48
28257,241
33019,241
12368,21
25452,81
10194,63
27346,136
19135,190
2572,73
12014,136
41202,11
40522,100
43082,49
20618,51
45236,199
26785,9
17632,131
45886,25
4679,142
13554,67
19346,165
16329,259
31891,165
44049,25
33582,259
14650,112
38774,156
40631,89
5741,161
42583,81
40550,11
44927,201
43518,241
8409,187
12439,21
42154,187
43195,190
1565,259
10612,242
21229,191
16484,11
9490,141
37122,262
23660,161
32332,206
4396,141
19388,61
24923,15
12200,190
33126,120
10084,180
25492,81
27734,64
44651,25
26941,187
42305,95
15660,47
13609,187
16469,155
24936,33
26266,195
30063,136
2579,23
44219,194
21181,15
286,135
32003,25
26903,208
12930,8
41868,89
2763,227
17095,89
29193,55
16643,48
14140,122
17307,73
6403,187
42243,76
28652,7
12892,73
6882,193
41332,171
13671,241
9484,21
39575,115
21716,56
44166,139
1992,125
39833,193
27802,70
12351,234
43965,187
8181,180
24674,115
23600,260
30274,191
24660,194
16274,36
39839,76
9298,93
34334,234
12269,136
649,63
7136,41
33156,21
45240,64
20305,209
44439,260
34034,32
41936,201
2049,232
18198,137
38543,8
42062,64
3725,8
13212,187
7227,8
23186,191
23209,230
18373,125
2851,15
32660,21
12833,187
22241,260
18715,45
795,144
31085,187
1076,7
45529,192
4631,15
35424,36
8160,61
26523,195
39680,55
41263,227
12936,11
39585,142
38110,208
7947,78
45989,22
13378,187
45117,187
14977,22
9078,187
36225,206
38317,187
16164,173
17688,173
33210,208
40296,100
19607,254
35731,242
43545,241
19540,195
8616,245
33933,187
7272,105
34831,93
7989,10
19293,77
13803,89
21869,245
8164,32
19212,245
32398,31
29706,49
35944,21
16280,47
22000,251
7,191
41707,47
43947,112
10363,245
9944,55
22280,251
5581,63
31813,136
45902,22
30108,50
859,122
3138,147
33338,251
24455,70
26458,131
6624,76
17809,21
1813,36
14183,190
19719,74
13821,89
22152,260
2155,10
26772,245
6050,232
41806,77
33565,194
32834,76
39759,200
43723,21
35904,158
35752,155
24688,167
4915,136
16975,76
28542,187
13626,187
28674,63
36905,8
4744,32
21828,187
28039,121
19044,45
44225,100
29513,100
21890,258
14308,258
2942,25
39705,181
17629,112
39677,177
30022,167
17993,245
5128,21
8993,47
7677,76
29964,100
8709,187
37005,255
37413,194
14744,190
4226,112
9472,187
11894,180
5109,21
24486,70
44975,25
13368,187
11405,47
25811,241
21485,251
45296,64
38835,64
20384,8
16696,245
41125,226
32447,65
7302,115
17438,187
1682,22
14142,122
32417,22
43275,49
10098,47
37306,160
31762,165
6414,187
14047,187
13904,187
45643,187
24019,141
18106,112
5550,136
28520,15
10887,227
4805,191
20787,61
30584,187
8370,81
5321,209
15214,245
14739,65
8494,22
26988,194
1249,22
12750,191
456,151
28212,99
6239,209
32944,22
44679,190
1795,137
6707,131
27884,195
7613,187
20880,38
18647,197
9438,227
35753,245
14335,48
21170,187
17806,21
23610,89
18992,81
23197,191
18271,48
35332,206
11140,208
46020,153
38254,160
15776,55
29762,145
218,245
32824,136
42688,187
13275,89
19159,61
42185,151
17221,142
38481,78
24788,55
17686,187
25182,131
39914,71
40412,202
19543,8
7446,48
13389,187
24424,41
32688,65
7047,31
24373,112
25267,131
14695,136
25149,187
23536,241
3678,33
25903,22
33825,195
31366,136
33032,162
38789,191
2908,125
2140,23
435,187
20220,195
36270,187
18440,62
37004,255
22411,25
33587,33
38560,8
24164,137
18460,208
141,70
37658,255
27805,194
3197,259
19322,48
1284,147
2,191
37611,194
30993,11
15608,15
11684,109
12969,29
16002,89
16726,61
40563,64
6894,55
41685,47
24895,136
15665,201
44029,167
18525,9
24395,258
1179,141
22691,200
29621,31
4296,125
20716,209
34668,81
8262,47
25934,22
32151,255
4791,241
12361,15
11929,165
29853,245
30660,251
42371,136
44613,25
25131,180
30005,42
41935,201
1443,78
10425,112
27841,195
2952,23
35085,187
41464,89
27746,64
18486,41
18742,199
25734,251
32976,242
4536,8
18580,21
8834,232
14116,47
30393,115
35672,78
13894,236
29595,41
44800,22
38386,76
29795,22
28623,195
28406,241
40423,187
24449,209
41213,53
37500,194
26491,241
36005,22
44843,89
21074,180
35809,21
24326,8
16119,49
30472,43
31370,25
35073,136
43874,67
34895,201
169,165
10546,10
35771,78
6178,232
4777,112
37625,194
23665,48
20442,89
22655,234
42857,76
29555,262
23148,25
30463,112
41201,34
17989,89
26163,15
44248,25
61,194
151,64
9782,232
23745,233
24116,8
11803,191
25674,64
5721,99
18164,209
33714,136
41505,234
13088,187
33098,165
41362,141
15035,142
39031,194
11664,78
28783,122
33586,33
45352,25
17637,81
15442,78
30489,6
5934,187
4691,131
24158,48
13746,242
6661,99
8897,191
942,241
14436,70
1064,55
31700,120
40173,206
40429,100
20351,241
44289,6
20473,99
15194,89
44745,141
8055,165
8882,15
30123,191
31736,187
42756,209
27081,9
2807,245
16422,258
14981,22
21416,48
16431,48
24041,89
33408,252
21720,158
37719,241
977,29
21104,195
25785,77
38784,191
16232,122
15872,187
40523,100
41726,47
32821,123
19945,22
17624,89
11800,78
23230,241
1280,42
19737,258
39568,115
31860,112
23723,48
31157,25
22930,77
45716,25
20632,187
18872,197
11377,23
45023,180
17572,255
11326,216
12293,61
44151,25
42100,141
33027,259
21325,250
15012,22
20314,209
8053,139
6363,8
34955,89
8675,187
32384,161
17257,61
25712,160
29627,177
27341,136
1925,187
22472,81
26429,131
11993,136
3088,242
31212,195
17879,197
3710,136
12851,187
32113,65
40344,78
4762,109
13344,8
44513,64
11697,165
3,194
2755,89
1368,28
20882,165
10938,195
27178,25
12176,21
8145,89
12428,190
7377,247
14178,258
39766,153
29507,195
39381,245
7743,137
26309,241
14041,187
33500,161
16786,232
30794,227
23411,190
39025,260
24356,70
2949,236
2023,50
40477,11
24747,247
21288,200
13618,190
1861,36
38202,206
20644,51
14472,22
28767,78
30788,251
16496,161
19301,180
33452,241
20535,187
35307,76
26341,100
24741,255
3740,245
41692,47
27822,47
27527,241
19581,78
30435,177
5894,47
35345,241
26948,64
13927,180
23069,49
5495,254
8553,187
10604,47
37195,7
8562,187
8435,187
28998,195
321,136
8444,187
23200,191
33275,165
26231,187
30938,76
25666,241
36356,199
31959,241
14386,155
35445,162
22038,83
2168,78
40379,71
17035,187
44677,187
23328,194
3980,232
22996,48
19399,77
29409,187
20977,193
31356,136
20291,159
43323,209
17048,173
33785,195
6794,73
4759,89
24058,25
1190,36
26629,112
30809,100
21965,48
30125,71
3923,236
23527,255
26263,32
26827,187
28679,241
16881,142
34028,47
5664,245
33938,195
44557,25
14494,9
41058,183
33177,123
15637,78
26384,165
17495,31
16139,21
3513,99
44265,206
32270,7
2645,209
27827,55
31329,11
22733,11
5758,0
15824,23
1352,232
39285,240
9219,125
12986,187
11023,23
43908,209
22343,167
45986,22
7983,71
33143,187
39307,208
35023,141
45123,25
6682,0
40593,62
13404,187
8832,187
44923,187
11106,47
13032,81
37019,255
28926,44
23746,93
27853,258
6316,187
16835,141
15230,151
39738,200
35120,32
44804,22
13121,190
29769,167
25688,210
7786,209
36900,8
30034,197
31520,7
38509,187
20986,260
20499,65
35746,78
39082,182
39889,206
9491,21
29745,15
8391,21
39372,179
29816,100
43797,191
4175,136
33392,245
13050,81
22833,76
45912,22
19976,78
24172,34
41614,234
11822,191
16092,209
30000,42
22197,251
42188,187
21775,21
25294,71
20460,38
29345,251
903,260
15626,245
34175,34
20379,8
27144,208
32516,65
1767,258
35080,89
1573,197
15390,245
28331,197
42277,76
7391,187
39462,89
20554,23
6142,76
26563,195
30940,112
13239,93
15592,192
28609,197
15193,187
36215,32
36570,81
38986,64
22252,161
8735,187
9950,202
27893,48
44095,25
44388,21
1287,247
35047,206
34209,195
20757,22
36640,109
38031,191
43585,241
28533,241
288,8
20202,226
14101,47
12321,22
18588,190
18470,190
31873,165
679,165
13939,131
27241,100
877,236
25441,151
39520,206
44524,25
39596,115
36668,8
6591,23
21790,176
18041,47
28393,241
33962,65
45624,106
34612,187
7121,8
42735,182
14332,48
1143,23
15481,192
37136,187
26794,9
21528,29
32276,161
6067,187
38555,8
999,29
10012,260
10797,23
18455,208
40728,8
28199,187
37192,64
30674,251
40559,11
22433,8
1448,8
29892,76
44756,199
37865,191
29530,141
44855,141
7805,187
871,180
45974,89
25398,141
14962,187
1832,61
35569,89
34350,137
17355,25
27951,176
9263,81
22404,189
25515,112
26835,136
40680,78
37453,194
12114,15
17963,31
30015,100
19885,197
5059,21
41417,183
41403,100
23691,21
1561,259
25913,22
42883,209
23165,48
43246,136
25221,63
14737,137
28072,21
33793,206
31590,21
13847,236
12706,187
38851,120
29377,195
10406,71
34424,93
37532,260
460,76
16813,49
33038,245
4289,93
39460,34
17728,8
5912,159
4531,8
10456,115
21435,187
20198,139
8700,10
5409,187
43103,197
2127,63
24640,48
32229,21
17501,142
22322,136
31166,89
41711,47
37113,215
23058,112
5521,195
7634,8
16774,81
25944,22
12733,7
42448,197
33702,232
43196,190
45272,241
45198,25
40364,76
17126,191
6642,81
35324,136
1520,187
18923,81
43543,241
11352,176
8614,245
23651,254
1459,89
11262,63
39851,65
22144,131
42725,194
26884,254
790,245
8860,100
19270,8
22335,167
41007,89
8371,81
14920,74
31225,25
39200,76
33709,136
22933,81
26641,112
5624,245
43445,141
29413,131
39769,234
24242,120
44987,25
12580,209
14037,61
19202,10
11417,7
6646,100
10587,176
44295,62
4106,187
31913,100
16300,61
36183,187
3418,77
4604,236
4756,209
7305,115
27652,64
41319,78
35650,158
7090,242
5668,245
45067,25
14853,62
6972,242
24964,125
37105,201
40011,9
31766,165
3541,99
24251,182
35450,21
36536,8
33362,259
39005,29
43329,89
12469,187
25410,255
34305,183
45446,153
35226,74
11573,241
25248,125
12782,29
4033,21
16675,76
4474,247
1518,122
36763,81
4090,81
20164,99
31930,7
45085,25
11279,176
22242,260
6078,187
19380,122
15353,49
15814,230
5944,187
20311,125
6752,7
45216,199
43239,190
19499,21
41197,202
44410,25
11315,245
3434,191
7321,93
13423,187
19674,21
30173,7
42730,136
30762,49
36630,141
21549,142
6281,264
34067,209
3597,112
17210,31
5574,180
11732,10
14978,22
12126,190
23360,195
26969,131
16151,112
26617,190
25669,241
8903,260
6335,187
13401,187
9387,187
15671,47
19412,15
24947,33
42839,141
8041,89
31904,193
19716,199
10624,245
33468,23
31710,93
3547,48
19517,45
9282,81
6313,187
19597,38
44356,141
19763,258
35744,133
20217,195
29374,210
17080,42
38601,76
22092,162
26342,100
25648,112
19255,23
8227,264
13253,187
24110,78
33823,195
6602,125
17042,173
17678,38
26697,48
7385,187
8355,61
42997,139
38606,8
23899,15
1875,260
24816,221
5965,187
33266,208
20681,190
44625,25
25747,64
11901,176
24926,33
23942,136
27959,241
21492,65
37152,255
24727,33
34300,71
36360,208
8738,187
35449,209
4626,15
35117,89
31052,25
37988,187
5903,8
29918,167
41539,78
42113,227
30749,136
25565,41
44814,89
1148,245
5545,29
36151,206
36402,8
2489,136
4505,232
25878,193
37959,8
40928,8
42193,78
26348,15
373,122
27924,195
2945,141
10075,165
12325,22
43812,191
7106,187
5516,232
4967,78
22457,139
25208,39
6280,202
35386,137
32213,206
26005,21
11124,227
33853,200
31046,161
6950,202
25260,44
27666,187
41718,47
38005,190
22572,191
26191,7
24757,38
24128,8
8450,187
35931,93
8309,78
24932,28
27594,241
18864,21
33513,241
20829,142
7737,136
15208,187
33395,245
24422,136
134,125
8654,165
39423,7
25643,160
28305,195
42357,95
36917,81
10115,5
43852,245
28021,121
31267,89
20098,21
9522,187
14149,47
9404,187
29990,112
7673,125
21952,245
20150,208
33010,241
36848,193
14215,197
7218,115
6117,245
23396,182
24189,55
38746,141
45693,187
25408,187
6330,187
36612,147
4066,31
9398,187
7976,42
42389,136
45981,22
30120,71
8457,197
3549,36
36413,89
42545,115
41895,64
43125,122
46061,89
22659,234
21272,15
27914,187
8113,81
28347,195
42203,64
35642,78
24106,81
32280,7
45728,25
8965,7
33192,21
42913,209
11338,40
25479,131
34503,195
37952,245
42815,47
10858,245
27188,73
14165,241
34726,241
17242,70
43503,241
24291,258
39864,8
28013,99
6921,99
44736,141
28772,122
34821,47
21873,122
38987,120
40382,89
20355,241
44542,153
37994,133
35171,55
25728,241
7547,7
24861,236
45907,22
7685,187
25880,44
746,190
1244,209
26133,15
22629,48
29663,136
22689,251
17800,74
22945,81
37746,220
8412,115
30920,25
1400,190
12896,15
26878,9
26411,131
4256,165
26924,209
42675,195
18879,89
15426,47
5120,21
41877,53
10674,260
17701,249
15,61
12715,187
28200,48
7470,22
31181,161
123,122
32571,120
30890,245
35808,137
3520,131
8110,81
43557,112
28822,177
5427,187
37166,187
40146,115
15036,142
31403,78
7293,260
40028,115
14043,125
3249,165
39961,62
20176,99
33958,62
4037,21
30490,6
19749,258
1649,81
43973,34
26536,89
32499,262
8836,232
17128,191
8257,47
9306,34
43744,133
14318,258
44908,201
11555,197
43536,241
22971,148
24338,258
29668,242
24833,260
3756,112
16398,201
36069,93
18841,48
21447,15
2905,260
24427,63
20575,208
23041,136
14426,62
24309,63
36290,141
38550,8
21285,65
22230,21
23587,133
36453,8
5425,165
40723,8
39275,190
18480,190
19326,125
29887,76
32293,89
23236,76
45100,209
3964,64
11587,112
34316,93
19946,22
2961,165
11402,7
8288,109
7998,136
20677,51
22548,189
42125,177
9768,232
30483,43
21541,195
29420,245
171,81
42560,109
41075,89
38220,190
10543,73
34206,190
38991,206
5314,187
23552,23
16166,174
33754,25
19153,165
41326,202
36056,93
5196,187
20151,241
4721,29
10584,5
34618,137
8010,47
3099,7
11582,241
22365,216
34627,93
39772,64
18374,15
21583,15
14181,136
23874,49
12364,21
34599,227
36976,7
7938,179
8157,61
41249,22
3449,63
13180,151
39151,234
11339,125
17200,252
20665,192
43408,21
23917,254
4180,36
4526,8
5764,254
13336,254
1646,81
24514,112
28707,15
34975,136
25802,241
9303,0
45937,236
7971,7
13416,187
44723,53
16373,15
1327,151
6737,7
41595,184
3373,241
37753,141
40890,8
25939,22
42535,151
21954,176
32497,197
43892,25
18492,62
11694,165
40359,76
10668,7
4480,236
10241,115
24919,15
19354,48
29788,167
6664,260
1279,125
24681,174
20740,136
16583,155
23554,136
33410,8
33207,194
22620,200
20682,187
16668,187
21567,258
20056,64
36733,187
6859,112
4808,78
37610,194
1610,36
23122,25
12636,61
23786,48
42300,136
21043,15
5022,81
10629,47
12592,187
41721,47
4011,76
10377,47
37837,187
42096,252
26122,187
27343,136
5980,187
518,187
4465,8
14186,190
30916,165
845,36
6435,180
17786,73
39848,191
42623,81
4370,29
13798,187
8887,187
40048,142
22580,81
31688,165
15496,89
18355,31
39739,183
28220,100
21970,258
4104,0
33042,209
42673,191
1427,212
18616,21
33551,112
36621,182
37242,123
35364,47
24407,189
17505,242
33299,120
35221,74
21406,48
16405,48
28849,44
44107,25
3645,165
21415,258
43632,71
43888,209
30163,191
3002,245
19883,209
25125,191
25252,167
45597,242
33379,55
41629,64
5755,7
20974,193
33976,195
38670,64
20348,122
12815,176
30231,71
30434,177
8490,194
28275,136
21031,195
1298,76
2519,63
23451,155
9548,141
30699,191
32623,195
17139,251
40326,89
39581,142
9937,187
21992,48
40065,193
20010,49
11190,241
16820,61
34426,136
8931,115
33914,100
12613,187
44125,25
42254,137
9733,136
19578,78
39665,71
15053,89
15309,47
37473,260
18847,49
6745,187
31839,148
39148,234
32284,39
7358,167
4258,36
19658,73
26926,168
45257,199
44366,63
9884,10
21208,187
19118,199
16735,209
39205,206
27020,100
9660,89
17417,89
29914,115
34824,47
30451,136
43383,190
17018,142
31001,242
32458,208
43249,190
9883,115
45765,153
12963,9
9613,254
22101,81
40082,234
9495,254
31897,241
29055,133
45882,22
12166,21
43481,76
19116,209
25571,122
4617,0
27080,131
13063,192
23420,190
22765,15
26759,77
2007,151
13427,187
28509,245
22464,81
44199,190
28391,241
8104,81
7744,232
16264,122
11558,7
33494,23
10067,187
1289,247
13659,77
23338,155
25484,208
31484,25
6339,187
22075,151
34185,155
13679,247
43257,49
39279,89
1560,197
16364,89
26154,147
19593,23
7074,45
27601,227
20712,61
23044,216
42469,187
33013,241
540,252
17979,208
27411,15
36013,93
8122,81
26100,165
17988,258
42212,98
23580,216
39870,193
41082,149
7411,187
7420,187
11414,125
40923,8
44186,112
39092,240
14464,22
28759,254
33230,191
40201,142
32763,206
4481,141
32032,174
29801,99
20834,180
38726,64
1202,9
25003,120
17751,187
20626,200
22573,245
24360,25
28691,100
9864,115
9020,45
38877,206
32940,22
3148,131
38296,191
22338,167
25654,227
10900,55
43354,21
4304,165
22414,112
6484,67
19743,165
24780,76
13310,125
43856,78
34055,55
15621,195
22638,182
46077,187
8187,180
16928,245
13964,187
32925,136
34207,136
2658,245
25097,112
12322,22
41848,77
37063,255
29279,89
44431,25
40384,89
19951,21
6226,187
8886,142
28951,195
42181,151
42474,163
37599,255
12881,15
19314,77
16585,161
26773,245
25974,187
45270,241
33193,131
45881,76
39654,121
967,191
2400,41
22896,76
27517,241
31531,7
27600,227
17197,252
5826,76
2120,7
6443,245
10384,47
42541,234
24048,167
27938,70
32866,6
2652,61
15239,187
31071,100
4857,76
27435,64
23556,23
33857,136
10964,201
10616,55
19450,49
39502,206
32673,11
5440,221
5622,245
34944,55
32659,200
3781,31
24010,254
41334,208
26823,100
535,76
16697,245
28416,195
35358,25
39257,226
16012,22
21709,149
34379,109
20161,99
29318,114
24290,8
40455,141
45035,201
29721,141
23967,258
16311,187
7111,151
25331,11
10503,259
13130,190
26930,76
29868,187
30161,71
35802,161
40814,89
25914,22
27068,194
5444,192
10643,245
36874,8
39859,8
6598,8
22965,192
1808,36
23373,195
1040,190
1439,78
32121,120
40419,64
46007,22
26517,195
9161,125
23829,48
5141,81
34947,227
15075,245
7793,249
45872,25
36768,254
37428,260
5034,81
275,78
30402,89
35748,245
13265,187
5999,187
14263,147
20320,180
26857,15
14129,203
16415,112
401,245
5390,236
12341,258
45611,64
36507,199
29114,165
22626,48
38896,136
15733,254
7711,187
17001,112
37759,76
42327,245
9525,5
44069,25
4482,226
44348,64
39609,183
1473,245
6311,47
38134,187
29518,100
22763,151
9183,22
22800,155
28683,247
43494,187
44605,153
15395,187
30647,112
35965,93
16301,195
30287,25
27478,236
31863,11
38848,120
43422,55
42620,141
26109,187
44498,25
19967,44
28586,21
11066,241
41983,116
35343,22
12489,187
4352,245
8602,187
26516,195
44741,141
8952,259
9171,99
25088,136
40689,78
16425,187
20711,21
36020,89
42286,191
14502,70
3347,199
40864,78
13560,176
23292,136
346,136
10233,78
26217,254
11924,165
12342,234
25781,77
13006,61
36100,32
10386,55
23490,167
24193,34
40718,8
43762,160
25225,195
2098,247
1105,0
28883,177
31826,7
17714,61
31404,177
22138,260
44715,187
23433,255
18868,197
17981,89
39621,183
45539,187
9336,148
5575,180
17377,245
19476,195
30178,191
10640,227
22398,189
5593,109
4075,122
45552,141
21457,15
1892,7
17874,89
19067,21
13351,76
28062,21
39809,247
41918,148
506,232
20580,89
14137,47
37506,260
4425,7
8076,264
15224,62
40260,71
19440,48
10299,245
27715,64
45373,115
4094,23
15922,122
2632,73
19331,48
9714,245
19522,197
21614,200
13331,190
34954,136
14575,22
17775,62
37735,217
1364,28
3067,260
3272,136
22079,151
33511,241
27467,25
13282,187
18254,136
8869,136
12172,21
14996,89
28064,21
11798,187
34858,78
28303,7
5340,187
13823,89
25611,21
1259,236
19587,78
4814,22
10829,193
27362,115
22011,187
45428,25
6323,125
8930,136
28734,254
13642,252
39650,71
21911,165
31594,208
21099,195
13162,89
32221,21
18698,21
19092,197
27485,25
9214,157
37252,123
32515,200
13299,190
532,247
34035,210
44961,25
11354,23
32685,25
2117,141
23432,255
23231,241
28722,245
21212,38
20372,187
4460,8
13872,236
10204,114
25522,141
31693,32
34115,187
22811,155
16038,61
5723,245
34124,187
41279,11
44782,141
37778,208
6245,187
30425,194
34181,93
39985,9
11359,73
17847,125
14640,221
38418,187
20315,209
19764,73
28778,78
33915,100
15467,89
11746,241
40948,89
5507,55
7431,187
27444,223
39410,187
19521,197
734,63
25312,133
33981,194
14754,47
18933,49
26280,100
8495,187
40350,76
40974,10
25473,44
27049,194
15233,187
28658,7
31639,148
40919,78
2671,61
15486,48
30970,199
16210,180
38787,78
15343,49
1293,76
36794,21
16952,209
9031,187
27359,115
6447,245
8683,73
36676,81
31458,195
26840,23
5682,63
12371,21
25455,81
30640,136
38193,191
7057,131
6071,0
24818,137
16704,136
263,232
15754,131
39356,115
233,7
8460,245
34017,195
30751,136
4415,114
9057,23
19469,259
40287,100
8342,241
39964,9
22135,55
15820,23
9204,209
37078,255
36944,255
446,191
28034,76
33884,187
18543,174
4637,15
33536,195
37547,194
3831,221
18831,21
38234,8
21725,34
35245,200
33678,264
33447,245
36236,206
35687,44
6193,227
6576,245
19367,165
7726,180
28495,187
29305,241
41991,187
6771,187
41818,81
5319,8
26885,29
28485,258
18503,193
19626,74
15433,245
44615,25
16408,163
29366,210
6077,45
35936,68
31516,7
34602,227
33924,11
45653,115
29451,112
7800,136
34484,195
22026,199
7198,201
19166,61
7705,187
44499,25
19470,21
25706,160
46026,22
43369,70
32874,191
2545,73
45908,22
11869,180
24115,78
38241,100
15627,64
24461,70
9638,141
39418,7
14483,190
1330,247
38863,76
10168,136
32526,42
10177,78
24437,232
40609,6
1477,245
25340,187
19420,77
9033,216
3712,22
3698,131
43293,232
25501,30
485,76
38705,64
40972,7
43122,122
15950,187
31206,195
41161,202
45599,187
20621,200
27314,9
4404,165
27775,258
33969,76
37561,194
40163,70
24574,109
33975,195
3208,115
21616,142
10487,216
42859,76
35763,245
25174,131
14690,61
41962,158
26373,165
1523,135
43909,209
17991,89
9821,236
16490,161
35202,206
9203,21
12449,21
24330,8
25533,81
16884,89
32045,194
40057,11
27042,136
21919,122
12317,22
40640,6
31309,71
39962,62
27355,136
5992,187
10603,114
1745,100
1964,258
7171,258
8501,89
16694,89
42497,141
9098,141
27375,42
32348,195
24863,236
7957,260
32500,262
39516,206
3839,89
11628,23
26585,195
41150,71
35843,206
43671,127
39624,183
6439,100
2743,245
12040,136
22972,148
41230,78
23057,26
40246,11
27971,241
19029,45
24834,260
34816,47
12372,190
36771,8
40711,100
38312,8
13278,62
5051,8
34203,161
25868,187
32794,65
25787,77
23422,241
43180,254
14107,226
19071,21
43496,187
23431,151
44953,201
18633,199
28264,121
40117,89
27102,160
12647,187
12215,61
21232,136
15394,192
21474,77
32017,22
23935,258
23649,125
37761,194
45718,25
38819,23
38752,82
36314,136
41872,89
5055,21
7053,31
12295,61
12625,187
25031,151
35682,206
5359,187
12507,187
16633,191
25909,22
42148,165
15503,245
29856,141
37695,47
7147,93
32973,242
6720,41
16847,100
3446,131
31489,25
10875,174
26279,82
17259,61
14656,209
19220,61
45051,260
7464,71
3065,21
35440,209
14895,187
14443,136
44762,64
227,245
24664,194
2785,7
4764,109
3156,242
24906,131
34698,195
12502,62
33289,39
30326,180
34580,227
15431,187
27180,25
43304,21
3559,36
39222,178
10707,76
23465,62
24716,23
24612,64
27659,77
